0.002319,0.001038,0.000610,0.000427,0.001160,0.000549,0.000366,0.000427,0.000732,0.000305,0.000244,0.000549,0.001465,0.002869,0.003906,0.001343,0.000671,0.001099,0.001892,0.002380,0.001404,0.000366,0.000183,0.000183,0.000183,0.000427,0.000305,0.000122,0.000061,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.002075,0.001221,0.000427,0.000671,0.001282,0.001038,0.000427,0.000671,0.000732,0.000427,0.000427,0.000305,0.001648,0.003174,0.003174,0.001465,0.000427,0.000793,0.001404,0.001648,0.000854,0.000427,0.000244,0.000244,0.000305,0.000366,0.000244,0.000122,0.000061,0.000122,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000061,0.000061,0.000000,0.000061,0.000000,0.000000,0.000000,0.000122,0.000000,0.000061,0.000061,0.000061,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.003052,0.001709,0.000854,0.000427,0.000488,0.000610,0.000366,0.000610,0.001099,0.000732,0.000305,0.000671,0.001160,0.001099,0.000977,0.000549,0.000427,0.000916,0.001038,0.000854,0.000366,0.000183,0.000183,0.000122,0.000122,0.000488,0.000305,0.000061,0.000061,0.000061,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000061,0.000061,0.000000,0.000061,0.000000,0.000000,0.000061,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.006409,0.002808,0.000610,0.000427,0.000732,0.000732,0.000671,0.002563,0.002502,0.000732,0.000427,0.000366,0.000916,0.000671,0.000610,0.000427,0.000488,0.001038,0.001160,0.000854,0.000305,0.000244,0.000305,0.000244,0.000183,0.000305,0.000244,0.000122,0.000000,0.000061,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.004639,0.002502,0.000671,0.000488,0.001099,0.000977,0.001282,0.008179,0.008606,0.001404,0.000366,0.000244,0.000671,0.000793,0.000854,0.000854,0.000549,0.000732,0.001099,0.000854,0.000366,0.000183,0.000183,0.000244,0.000183,0.000427,0.000366,0.000122,0.000122,0.000061,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000061,0.000000,0.000061,0.000000,0.000000,0.000061,0.000000,0.000000,0.000122,0.000000,0.000000,0.000000,0.000000,0.000061,0.000061,0.000061,0.000000,0.000061,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.004089,0.002075,0.000854,0.000549,0.000610,0.000549,0.000854,0.008545,0.010132,0.002136,0.000488,0.000427,0.001160,0.001282,0.000977,0.002136,0.001099,0.001221,0.001221,0.000732,0.000427,0.000183,0.000061,0.000305,0.000305,0.000366,0.000122,0.000061,0.000122,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000061,0.000000,0.000000,0.000000,0.000061,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000061,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.001770,0.001282,0.000549,0.000549,0.000977,0.001099,0.001587,0.012756,0.014221,0.002502,0.000366,0.000305,0.000916,0.001282,0.001038,0.001892,0.001282,0.000916,0.000977,0.000916,0.000610,0.000183,0.000244,0.000305,0.000549,0.000610,0.000305,0.000122,0.000000,0.000122,0.000000,0.000061,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000061,0.000061,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.002258,0.001404,0.000671,0.000732,0.000488,0.000549,0.001343,0.011230,0.012024,0.001892,0.000305,0.000427,0.000977,0.000854,0.000610,0.001831,0.000977,0.000793,0.000977,0.000793,0.000427,0.000305,0.000183,0.000305,0.000610,0.000793,0.000427,0.000183,0.000061,0.000000,0.000122,0.000000,0.000000,0.000000,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000061,0.000000,0.000061,0.000000,0.000061,0.000061,0.000061,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.003906,0.001953,0.000610,0.000549,0.000488,0.000549,0.000977,0.006531,0.006165,0.001038,0.000305,0.000305,0.000610,0.000916,0.000793,0.001343,0.000793,0.001038,0.001160,0.000916,0.000488,0.000244,0.000183,0.000244,0.000610,0.000671,0.000488,0.000122,0.000061,0.000000,0.000122,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000061,0.000061,0.000061,0.000000,0.000000,0.000061,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000061,0.000000,0.000061,0.000061,0.000061,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.001892,0.001282,0.000671,0.000549,0.000549,0.000366,0.000854,0.004944,0.004883,0.000610,0.000305,0.000244,0.000671,0.000854,0.000793,0.001221,0.000427,0.001099,0.000732,0.000916,0.000488,0.000244,0.000183,0.000122,0.000610,0.000671,0.000549,0.000122,0.000061,0.000061,0.000061,0.000061,0.000000,0.000000,0.000000,0.000061,0.000061,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000122,0.000061,0.000000,0.000061,0.000061,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
