Action,Voltage,Timestamp,Table Names
,4.1815,2019-01-15 12:15:05,BATT.CSV
,4.1754,2019-01-15 12:20:05,BATT.CSV
,4.172,2019-01-15 12:25:05,BATT.CSV
,4.1828,2019-01-15 13:39:00,BATT.CSV
,4.1793,2019-01-15 13:44:00,BATT.CSV
,4.1765,2019-01-15 13:49:00,BATT.CSV
,4.1758,2019-01-15 13:54:01,BATT.CSV
,4.1871,2019-01-15 13:59:01,BATT.CSV
,4.1871,2019-01-15 14:04:01,BATT.CSV
,4.1749,2019-01-15 14:09:02,BATT.CSV
,4.1704,2019-01-15 14:14:02,BATT.CSV
,4.166,2019-01-15 14:24:02,BATT.CSV
,4.1333,2019-01-15 14:24:02,BATT.CSV
,4.1742,2019-01-15 14:29:02,BATT.CSV
,4.1516,2019-01-15 14:34:02,BATT.CSV
,4.1644,2019-01-15 14:39:03,BATT.CSV
,4.1596,2019-01-15 14:44:03,BATT.CSV
,4.1555,2019-01-15 14:54:03,BATT.CSV
,4.1204,2019-01-15 14:54:03,BATT.CSV
,4.1505,2019-01-15 14:59:03,BATT.CSV
,4.1452,2019-01-15 15:04:03,BATT.CSV
,4.1555,2019-01-15 15:09:04,BATT.CSV
,4.1491,2019-01-15 15:14:04,BATT.CSV
,4.1446,2019-01-15 15:24:04,BATT.CSV
,4.1376,2019-01-15 15:24:04,BATT.CSV
,4.1441,2019-01-15 15:29:04,BATT.CSV
,4.1581,2019-01-15 15:34:04,BATT.CSV
,4.1444,2019-01-15 15:39:05,BATT.CSV
,4.1395,2019-01-15 15:44:05,BATT.CSV
,4.1356,2019-01-15 15:54:05,BATT.CSV
,4.1398,2019-01-15 15:54:05,BATT.CSV
,4.1419,2019-01-15 15:59:05,BATT.CSV
,4.1226,2019-01-15 16:04:05,BATT.CSV
,4.1341,2019-01-15 16:09:06,BATT.CSV
,4.1304,2019-01-15 16:14:06,BATT.CSV
,4.126,2019-01-15 16:24:06,BATT.CSV
,4.1269,2019-01-15 16:24:06,BATT.CSV
,4.0989,2019-01-15 16:29:06,BATT.CSV
,4.129,2019-01-15 16:34:06,BATT.CSV
,4.1248,2019-01-15 16:39:07,BATT.CSV
,4.121,2019-01-15 16:44:07,BATT.CSV
,4.1165,2019-01-15 16:54:07,BATT.CSV
,4.0946,2019-01-15 16:54:07,BATT.CSV
,4.1054,2019-01-15 16:59:07,BATT.CSV
,4.1,2019-01-15 17:04:07,BATT.CSV
,4.1166,2019-01-15 17:09:08,BATT.CSV
,4.1113,2019-01-15 17:14:08,BATT.CSV
,4.108,2019-01-15 17:24:08,BATT.CSV
,4.1226,2019-01-15 17:24:08,BATT.CSV
,4.1011,2019-01-15 17:29:08,BATT.CSV
,4.1,2019-01-15 17:34:08,BATT.CSV
,4.1083,2019-01-15 17:39:09,BATT.CSV
,4.1022,2019-01-15 17:44:09,BATT.CSV
,4.0999,2019-01-15 17:54:09,BATT.CSV
,4.1204,2019-01-15 17:54:09,BATT.CSV
,4.114,2019-01-15 17:59:09,BATT.CSV
,4.0806,2019-01-15 18:04:09,BATT.CSV
,4.0987,2019-01-15 18:09:10,BATT.CSV
,4.0936,2019-01-15 18:14:10,BATT.CSV
,4.0909,2019-01-15 18:24:10,BATT.CSV
,4.1032,2019-01-15 18:24:10,BATT.CSV
,4.0753,2019-01-15 18:29:10,BATT.CSV
,4.0742,2019-01-15 18:34:10,BATT.CSV
,4.0899,2019-01-15 18:39:11,BATT.CSV
,4.0847,2019-01-15 18:44:11,BATT.CSV
,4.0812,2019-01-15 18:54:11,BATT.CSV
,4.0989,2019-01-15 18:54:11,BATT.CSV
,4.1011,2019-01-15 18:59:11,BATT.CSV
,4.0839,2019-01-15 19:04:11,BATT.CSV
,4.0807,2019-01-15 19:09:12,BATT.CSV
,4.0774,2019-01-15 19:14:12,BATT.CSV
,4.0737,2019-01-15 19:24:12,BATT.CSV
,4.0839,2019-01-15 19:24:12,BATT.CSV
,4.0796,2019-01-15 19:29:12,BATT.CSV
,4.0645,2019-01-15 19:34:12,BATT.CSV
,4.0727,2019-01-15 19:39:13,BATT.CSV
,4.0687,2019-01-15 19:44:13,BATT.CSV
,4.0666,2019-01-15 19:54:13,BATT.CSV
,4.0774,2019-01-15 19:54:13,BATT.CSV
,4.0581,2019-01-15 19:59:13,BATT.CSV
,4.0903,2019-01-15 20:04:13,BATT.CSV
,4.0653,2019-01-15 20:09:14,BATT.CSV
,4.0607,2019-01-15 20:14:14,BATT.CSV
,4.058,2019-01-15 20:24:14,BATT.CSV
,4.0688,2019-01-15 20:24:14,BATT.CSV
,4.0602,2019-01-15 20:29:14,BATT.CSV
,4.0548,2019-01-15 20:34:14,BATT.CSV
,4.0574,2019-01-15 20:39:15,BATT.CSV
,4.0543,2019-01-15 20:44:15,BATT.CSV
,4.0514,2019-01-15 20:54:15,BATT.CSV
,4.0753,2019-01-15 20:54:15,BATT.CSV
,4.0495,2019-01-15 20:59:15,BATT.CSV
,4.0484,2019-01-15 21:04:15,BATT.CSV
,4.0503,2019-01-15 21:09:16,BATT.CSV
,4.0475,2019-01-15 21:14:16,BATT.CSV
,4.0448,2019-01-15 21:24:16,BATT.CSV
,4.0538,2019-01-15 21:24:16,BATT.CSV
,4.0215,2019-01-15 21:29:16,BATT.CSV
,4.0387,2019-01-15 21:34:16,BATT.CSV
,4.0446,2019-01-15 21:39:17,BATT.CSV
,4.0411,2019-01-15 21:44:17,BATT.CSV
,4.0386,2019-01-15 21:54:17,BATT.CSV
,4.043,2019-01-15 21:54:17,BATT.CSV
,4.0323,2019-01-15 21:59:17,BATT.CSV
,4,2019-01-15 22:04:17,BATT.CSV
,4.0388,2019-01-15 22:09:18,BATT.CSV
,4.0348,2019-01-15 22:14:18,BATT.CSV
,4.032,2019-01-15 22:24:18,BATT.CSV
,4.0215,2019-01-15 22:24:18,BATT.CSV
,4.0237,2019-01-15 22:29:18,BATT.CSV
,4.0387,2019-01-15 22:34:18,BATT.CSV
,4.0323,2019-01-15 22:39:19,BATT.CSV
,4.0282,2019-01-15 22:44:19,BATT.CSV
,4.0262,2019-01-15 22:54:19,BATT.CSV
,4.0215,2019-01-15 22:54:19,BATT.CSV
,4.0301,2019-01-15 22:59:19,BATT.CSV
,4.0129,2019-01-15 23:04:19,BATT.CSV
,4.0267,2019-01-15 23:09:20,BATT.CSV
,4.0245,2019-01-15 23:14:20,BATT.CSV
,4.0212,2019-01-15 23:24:20,BATT.CSV
,4.028,2019-01-15 23:24:20,BATT.CSV
,4.0129,2019-01-15 23:29:20,BATT.CSV
,4.0032,2019-01-15 23:34:20,BATT.CSV
,4.02,2019-01-15 23:39:21,BATT.CSV
,4.018,2019-01-15 23:44:21,BATT.CSV
,4.0154,2019-01-15 23:54:21,BATT.CSV
,4.028,2019-01-15 23:54:21,BATT.CSV
,4.0258,2019-01-15 23:59:21,BATT.CSV
,4.0258,2019-01-16 00:04:21,BATT.CSV
,4.016,2019-01-16 00:09:22,BATT.CSV
,4.0127,2019-01-16 00:14:22,BATT.CSV
,4.0109,2019-01-16 00:24:22,BATT.CSV
,4.0258,2019-01-16 00:24:22,BATT.CSV
,4.0172,2019-01-16 00:29:22,BATT.CSV
,3.9806,2019-01-16 00:34:22,BATT.CSV
,4.0109,2019-01-16 00:39:23,BATT.CSV
,4.0075,2019-01-16 00:44:23,BATT.CSV
,4.0052,2019-01-16 00:54:23,BATT.CSV
,4.0151,2019-01-16 00:54:23,BATT.CSV
,4.0215,2019-01-16 00:59:23,BATT.CSV
,4,2019-01-16 01:04:23,BATT.CSV
,4.0062,2019-01-16 01:09:24,BATT.CSV
,4.002,2019-01-16 01:14:24,BATT.CSV
,4.0007,2019-01-16 01:24:24,BATT.CSV
,4.0129,2019-01-16 01:24:24,BATT.CSV
,3.9892,2019-01-16 01:29:24,BATT.CSV
,3.9774,2019-01-16 01:34:24,BATT.CSV
,4.0023,2019-01-16 01:39:25,BATT.CSV
,3.9972,2019-01-16 01:44:25,BATT.CSV
,3.9966,2019-01-16 01:54:25,BATT.CSV
,3.9828,2019-01-16 01:54:25,BATT.CSV
,3.9849,2019-01-16 01:59:25,BATT.CSV
,4.0032,2019-01-16 02:04:25,BATT.CSV
,3.9976,2019-01-16 02:09:26,BATT.CSV
,3.9937,2019-01-16 02:14:26,BATT.CSV
,3.9922,2019-01-16 02:24:26,BATT.CSV
,3.9785,2019-01-16 02:24:26,BATT.CSV
,3.9828,2019-01-16 02:29:26,BATT.CSV
,3.9516,2019-01-16 02:34:26,BATT.CSV
,3.9927,2019-01-16 02:39:27,BATT.CSV
,3.9895,2019-01-16 02:44:27,BATT.CSV
,3.9883,2019-01-16 02:54:27,BATT.CSV
,3.9742,2019-01-16 02:54:27,BATT.CSV
,4.0022,2019-01-16 02:59:27,BATT.CSV
,3.9871,2019-01-16 03:04:27,BATT.CSV
,3.9884,2019-01-16 03:09:28,BATT.CSV
,3.9848,2019-01-16 03:14:28,BATT.CSV
,3.984,2019-01-16 03:24:28,BATT.CSV
,3.9785,2019-01-16 03:24:28,BATT.CSV
,3.9849,2019-01-16 03:29:28,BATT.CSV
,3.9774,2019-01-16 03:34:28,BATT.CSV
,3.9844,2019-01-16 03:39:29,BATT.CSV
,3.9815,2019-01-16 03:44:29,BATT.CSV
,3.9793,2019-01-16 03:54:29,BATT.CSV
,3.972,2019-01-16 03:54:29,BATT.CSV
,3.9355,2019-01-16 03:59:29,BATT.CSV
,3.9806,2019-01-16 04:04:29,BATT.CSV
,3.9816,2019-01-16 04:09:30,BATT.CSV
,3.9782,2019-01-16 04:14:30,BATT.CSV
,3.976,2019-01-16 04:24:30,BATT.CSV
,3.9742,2019-01-16 04:24:30,BATT.CSV
,3.9828,2019-01-16 04:29:30,BATT.CSV
,3.9742,2019-01-16 04:34:30,BATT.CSV
,3.9775,2019-01-16 04:39:31,BATT.CSV
,3.974,2019-01-16 04:44:31,BATT.CSV
,3.9731,2019-01-16 04:54:31,BATT.CSV
,3.9591,2019-01-16 04:54:31,BATT.CSV
,3.9892,2019-01-16 04:59:31,BATT.CSV
,3.9839,2019-01-16 05:04:31,BATT.CSV
,3.9737,2019-01-16 05:09:32,BATT.CSV
,3.971,2019-01-16 05:14:32,BATT.CSV
,3.9682,2019-01-16 05:24:32,BATT.CSV
,3.9828,2019-01-16 05:24:32,BATT.CSV
,3.9828,2019-01-16 05:29:32,BATT.CSV
,3.9742,2019-01-16 05:34:32,BATT.CSV
,3.9706,2019-01-16 05:39:33,BATT.CSV
,3.9671,2019-01-16 05:44:33,BATT.CSV
,3.9652,2019-01-16 05:54:33,BATT.CSV
,3.9591,2019-01-16 05:54:33,BATT.CSV
,3.9763,2019-01-16 05:59:33,BATT.CSV
,3.9645,2019-01-16 06:04:33,BATT.CSV
,3.9668,2019-01-16 06:09:34,BATT.CSV
,3.9642,2019-01-16 06:14:34,BATT.CSV
,3.9616,2019-01-16 06:24:34,BATT.CSV
,3.9742,2019-01-16 06:24:34,BATT.CSV
,3.9785,2019-01-16 06:29:34,BATT.CSV
,3.9226,2019-01-16 06:34:34,BATT.CSV
,3.9634,2019-01-16 06:39:35,BATT.CSV
,3.96,2019-01-16 06:44:35,BATT.CSV
,3.9585,2019-01-16 06:54:35,BATT.CSV
,3.9484,2019-01-16 06:54:35,BATT.CSV
,3.9742,2019-01-16 06:59:35,BATT.CSV
,3.9645,2019-01-16 07:04:35,BATT.CSV
,3.9604,2019-01-16 07:09:36,BATT.CSV
,3.9565,2019-01-16 07:14:36,BATT.CSV
,3.9539,2019-01-16 07:24:36,BATT.CSV
,3.9484,2019-01-16 07:24:36,BATT.CSV
,3.9355,2019-01-16 07:29:36,BATT.CSV
,3.9613,2019-01-16 07:34:36,BATT.CSV
,3.9565,2019-01-16 07:39:37,BATT.CSV
,3.9528,2019-01-16 07:44:37,BATT.CSV
,3.9512,2019-01-16 07:54:37,BATT.CSV
,3.9355,2019-01-16 07:54:37,BATT.CSV
,3.957,2019-01-16 07:59:37,BATT.CSV
,3.9452,2019-01-16 08:04:37,BATT.CSV
,3.953,2019-01-16 08:09:38,BATT.CSV
,3.9492,2019-01-16 08:14:38,BATT.CSV
,3.9464,2019-01-16 08:24:38,BATT.CSV
,3.9355,2019-01-16 08:24:38,BATT.CSV
,3.9548,2019-01-16 08:29:38,BATT.CSV
,3.9323,2019-01-16 08:34:38,BATT.CSV
,3.9487,2019-01-16 08:39:39,BATT.CSV
,3.9451,2019-01-16 08:44:39,BATT.CSV
,3.9421,2019-01-16 08:54:39,BATT.CSV
,3.9677,2019-01-16 08:54:39,BATT.CSV
,3.9419,2019-01-16 08:59:39,BATT.CSV
,3.9581,2019-01-16 09:04:39,BATT.CSV
,3.9437,2019-01-16 09:09:40,BATT.CSV
,3.9408,2019-01-16 09:14:40,BATT.CSV
,3.9384,2019-01-16 09:24:40,BATT.CSV
,3.9355,2019-01-16 09:24:40,BATT.CSV
,3.9527,2019-01-16 09:29:40,BATT.CSV
,3.9677,2019-01-16 09:34:40,BATT.CSV
,3.9391,2019-01-16 09:39:41,BATT.CSV
,3.9367,2019-01-16 09:44:41,BATT.CSV
,3.9346,2019-01-16 09:54:41,BATT.CSV
,3.9398,2019-01-16 09:54:41,BATT.CSV
,3.9398,2019-01-16 09:59:41,BATT.CSV
,3.9032,2019-01-16 10:04:41,BATT.CSV
,3.9357,2019-01-16 10:09:42,BATT.CSV
,3.9333,2019-01-16 10:14:42,BATT.CSV
,3.931,2019-01-16 10:24:42,BATT.CSV
,3.9054,2019-01-16 10:24:42,BATT.CSV
,3.9484,2019-01-16 10:29:42,BATT.CSV
,3.9129,2019-01-16 10:34:42,BATT.CSV
,3.9335,2019-01-16 10:39:43,BATT.CSV
,3.9303,2019-01-16 10:44:43,BATT.CSV
,3.9287,2019-01-16 10:54:43,BATT.CSV
,3.8989,2019-01-16 10:54:43,BATT.CSV
,3.9419,2019-01-16 10:59:43,BATT.CSV
,3.9161,2019-01-16 11:04:43,BATT.CSV
,3.9299,2019-01-16 11:09:44,BATT.CSV
,3.9266,2019-01-16 11:14:44,BATT.CSV
,3.9248,2019-01-16 11:24:44,BATT.CSV
,3.9269,2019-01-16 11:24:44,BATT.CSV
,3.9226,2019-01-16 11:29:44,BATT.CSV
,3.929,2019-01-16 11:34:44,BATT.CSV
,3.9255,2019-01-16 11:39:45,BATT.CSV
,3.9239,2019-01-16 11:44:45,BATT.CSV
,3.9217,2019-01-16 11:54:45,BATT.CSV
,3.8903,2019-01-16 11:54:45,BATT.CSV
,3.9183,2019-01-16 11:59:45,BATT.CSV
,3.929,2019-01-16 12:04:45,BATT.CSV
,3.9218,2019-01-16 12:09:46,BATT.CSV
,3.9183,2019-01-16 12:14:46,BATT.CSV
,3.9162,2019-01-16 12:24:46,BATT.CSV
,3.9054,2019-01-16 12:24:46,BATT.CSV
,3.9204,2019-01-16 12:29:46,BATT.CSV
,3.8935,2019-01-16 12:34:46,BATT.CSV
,3.9177,2019-01-16 12:39:47,BATT.CSV
,3.9146,2019-01-16 12:44:47,BATT.CSV
,3.9116,2019-01-16 12:54:47,BATT.CSV
,3.9183,2019-01-16 12:54:47,BATT.CSV
,3.9054,2019-01-16 12:59:47,BATT.CSV
,3.9129,2019-01-16 13:04:47,BATT.CSV
,3.9127,2019-01-16 13:09:48,BATT.CSV
,3.9091,2019-01-16 13:14:48,BATT.CSV
,3.9074,2019-01-16 13:24:48,BATT.CSV
,3.8968,2019-01-16 13:24:48,BATT.CSV
,3.9247,2019-01-16 13:29:48,BATT.CSV
,3.8839,2019-01-16 13:34:48,BATT.CSV
,3.9078,2019-01-16 13:39:49,BATT.CSV
,3.905,2019-01-16 13:44:49,BATT.CSV
,3.9022,2019-01-16 13:54:49,BATT.CSV
,3.9118,2019-01-16 13:54:49,BATT.CSV
,3.8946,2019-01-16 13:59:49,BATT.CSV
,3.9258,2019-01-16 14:04:49,BATT.CSV
,3.904,2019-01-16 14:09:50,BATT.CSV
,3.9002,2019-01-16 14:14:50,BATT.CSV
,3.8974,2019-01-16 14:24:50,BATT.CSV
,3.9204,2019-01-16 14:24:50,BATT.CSV
,3.886,2019-01-16 14:29:50,BATT.CSV
,3.9032,2019-01-16 14:34:50,BATT.CSV
,3.8992,2019-01-16 14:39:51,BATT.CSV
,3.896,2019-01-16 14:44:51,BATT.CSV
,3.8934,2019-01-16 14:54:51,BATT.CSV
,3.8989,2019-01-16 14:54:51,BATT.CSV
,3.8774,2019-01-16 14:59:51,BATT.CSV
,3.8871,2019-01-16 15:04:51,BATT.CSV
,3.8948,2019-01-16 15:09:52,BATT.CSV
,3.8913,2019-01-16 15:14:52,BATT.CSV
,3.8893,2019-01-16 15:24:52,BATT.CSV
,3.8645,2019-01-16 15:24:52,BATT.CSV
,3.886,2019-01-16 15:29:52,BATT.CSV
,3.871,2019-01-16 15:34:52,BATT.CSV
,3.8902,2019-01-16 15:39:53,BATT.CSV
,3.8867,2019-01-16 15:44:53,BATT.CSV
,3.8843,2019-01-16 15:54:53,BATT.CSV
,3.8796,2019-01-16 15:54:53,BATT.CSV
,3.8817,2019-01-16 15:59:53,BATT.CSV
,3.8774,2019-01-16 16:04:53,BATT.CSV
,3.8859,2019-01-16 16:09:54,BATT.CSV
,3.8824,2019-01-16 16:14:54,BATT.CSV
,3.8801,2019-01-16 16:24:54,BATT.CSV
,3.8667,2019-01-16 16:24:54,BATT.CSV
,3.8602,2019-01-16 16:29:54,BATT.CSV
,3.8613,2019-01-16 16:34:54,BATT.CSV
,3.8818,2019-01-16 16:39:55,BATT.CSV
,3.8779,2019-01-16 16:44:55,BATT.CSV
,3.8763,2019-01-16 16:54:55,BATT.CSV
,3.8774,2019-01-16 16:54:55,BATT.CSV
,3.8581,2019-01-16 16:59:55,BATT.CSV
,3.8806,2019-01-16 17:04:55,BATT.CSV
,3.8773,2019-01-16 17:09:56,BATT.CSV
,3.874,2019-01-16 17:14:56,BATT.CSV
,3.8715,2019-01-16 17:24:56,BATT.CSV
,3.8731,2019-01-16 17:24:56,BATT.CSV
,3.8796,2019-01-16 17:29:56,BATT.CSV
,3.8645,2019-01-16 17:34:56,BATT.CSV
,3.8737,2019-01-16 17:39:57,BATT.CSV
,3.8703,2019-01-16 17:44:57,BATT.CSV
,3.8675,2019-01-16 17:54:57,BATT.CSV
,3.8581,2019-01-16 17:54:57,BATT.CSV
,3.8495,2019-01-16 17:59:57,BATT.CSV
,3.8645,2019-01-16 18:04:57,BATT.CSV
,3.8685,2019-01-16 18:09:58,BATT.CSV
,3.8668,2019-01-16 18:14:58,BATT.CSV
,3.8638,2019-01-16 18:24:58,BATT.CSV
,3.8602,2019-01-16 18:24:58,BATT.CSV
,3.8774,2019-01-16 18:29:58,BATT.CSV
,3.8484,2019-01-16 18:34:58,BATT.CSV
,3.865,2019-01-16 18:39:59,BATT.CSV
,3.8618,2019-01-16 18:44:59,BATT.CSV
,3.8601,2019-01-16 18:54:59,BATT.CSV
,3.8452,2019-01-16 18:54:59,BATT.CSV
,3.8688,2019-01-16 18:59:59,BATT.CSV
,3.8581,2019-01-16 19:04:59,BATT.CSV
,3.8611,2019-01-16 19:10:00,BATT.CSV
,3.8585,2019-01-16 19:15:00,BATT.CSV
,3.8566,2019-01-16 19:25:00,BATT.CSV
,3.8645,2019-01-16 19:25:00,BATT.CSV
,3.8581,2019-01-16 19:30:00,BATT.CSV
,3.8645,2019-01-16 19:35:00,BATT.CSV
,3.8585,2019-01-16 19:40:01,BATT.CSV
,3.8549,2019-01-16 19:45:01,BATT.CSV
,3.8533,2019-01-16 19:55:01,BATT.CSV
,3.843,2019-01-16 19:55:01,BATT.CSV
,3.8581,2019-01-16 20:00:01,BATT.CSV
,3.8484,2019-01-16 20:05:01,BATT.CSV
,3.8544,2019-01-16 20:10:02,BATT.CSV
,3.8525,2019-01-16 20:15:02,BATT.CSV
,3.8505,2019-01-16 20:25:02,BATT.CSV
,3.8624,2019-01-16 20:25:02,BATT.CSV
,3.8301,2019-01-16 20:30:02,BATT.CSV
,3.8613,2019-01-16 20:35:02,BATT.CSV
,3.8521,2019-01-16 20:40:03,BATT.CSV
,3.8496,2019-01-16 20:45:03,BATT.CSV
,3.8482,2019-01-16 20:55:03,BATT.CSV
,3.8452,2019-01-16 20:55:03,BATT.CSV
,3.8495,2019-01-16 21:00:03,BATT.CSV
,3.8323,2019-01-16 21:05:03,BATT.CSV
,3.8485,2019-01-16 21:10:04,BATT.CSV
,3.8456,2019-01-16 21:15:04,BATT.CSV
,3.8448,2019-01-16 21:25:04,BATT.CSV
,3.843,2019-01-16 21:25:04,BATT.CSV
,3.8344,2019-01-16 21:30:04,BATT.CSV
,3.829,2019-01-16 21:35:04,BATT.CSV
,3.8459,2019-01-16 21:40:05,BATT.CSV
,3.8436,2019-01-16 21:45:05,BATT.CSV
,3.8412,2019-01-16 21:55:05,BATT.CSV
,3.8516,2019-01-16 21:55:05,BATT.CSV
,3.8387,2019-01-16 22:00:05,BATT.CSV
,3.8581,2019-01-16 22:05:05,BATT.CSV
,3.8429,2019-01-16 22:10:06,BATT.CSV
,3.84,2019-01-16 22:15:06,BATT.CSV
,3.8387,2019-01-16 22:25:06,BATT.CSV
,3.8581,2019-01-16 22:25:06,BATT.CSV
,3.8366,2019-01-16 22:30:06,BATT.CSV
,3.8194,2019-01-16 22:35:06,BATT.CSV
,3.8401,2019-01-16 22:40:07,BATT.CSV
,3.8373,2019-01-16 22:45:07,BATT.CSV
,3.8358,2019-01-16 22:55:07,BATT.CSV
,3.8237,2019-01-16 22:55:07,BATT.CSV
,3.8366,2019-01-16 23:00:07,BATT.CSV
,3.8258,2019-01-16 23:05:07,BATT.CSV
,3.8375,2019-01-16 23:10:08,BATT.CSV
,3.8341,2019-01-16 23:15:08,BATT.CSV
,3.8328,2019-01-16 23:25:08,BATT.CSV
,3.8387,2019-01-16 23:25:08,BATT.CSV
,3.8323,2019-01-16 23:30:08,BATT.CSV
,3.8387,2019-01-16 23:35:08,BATT.CSV
,3.8341,2019-01-16 23:40:09,BATT.CSV
,3.831,2019-01-16 23:45:09,BATT.CSV
,3.8301,2019-01-16 23:55:09,BATT.CSV
,3.8366,2019-01-16 23:55:09,BATT.CSV
,3.8172,2019-01-17 00:00:09,BATT.CSV
,3.8129,2019-01-17 00:05:09,BATT.CSV
,3.8316,2019-01-17 00:10:10,BATT.CSV
,3.8284,2019-01-17 00:15:10,BATT.CSV
,3.8272,2019-01-17 00:25:10,BATT.CSV
,3.8344,2019-01-17 00:25:10,BATT.CSV
,3.8323,2019-01-17 00:30:10,BATT.CSV
,3.8226,2019-01-17 00:35:10,BATT.CSV
,3.8288,2019-01-17 00:40:11,BATT.CSV
,3.8259,2019-01-17 00:45:11,BATT.CSV
,3.8231,2019-01-17 00:55:11,BATT.CSV
,3.8387,2019-01-17 00:55:11,BATT.CSV
,3.8215,2019-01-17 01:00:11,BATT.CSV
,3.8355,2019-01-17 01:05:11,BATT.CSV
,3.8257,2019-01-17 01:10:12,BATT.CSV
,3.8231,2019-01-17 01:15:12,BATT.CSV
,3.8222,2019-01-17 01:25:12,BATT.CSV
,3.8194,2019-01-17 01:25:12,BATT.CSV
,3.8065,2019-01-17 01:30:12,BATT.CSV
,3.8129,2019-01-17 01:35:12,BATT.CSV
,3.8228,2019-01-17 01:40:13,BATT.CSV
,3.8196,2019-01-17 01:45:13,BATT.CSV
,3.8186,2019-01-17 01:55:13,BATT.CSV
,3.8108,2019-01-17 01:55:13,BATT.CSV
,3.8172,2019-01-17 02:00:13,BATT.CSV
,3.8258,2019-01-17 02:05:13,BATT.CSV
,3.8194,2019-01-17 02:10:14,BATT.CSV
,3.8166,2019-01-17 02:15:14,BATT.CSV
,3.8152,2019-01-17 02:25:14,BATT.CSV
,3.8086,2019-01-17 02:25:14,BATT.CSV
,3.8172,2019-01-17 02:30:14,BATT.CSV
,3.8032,2019-01-17 02:35:14,BATT.CSV
,3.8168,2019-01-17 02:40:15,BATT.CSV
,3.8141,2019-01-17 02:45:15,BATT.CSV
,3.8118,2019-01-17 02:55:15,BATT.CSV
,3.8022,2019-01-17 02:55:15,BATT.CSV
,3.8,2019-01-17 03:00:15,BATT.CSV
,3.8,2019-01-17 03:05:15,BATT.CSV
,3.8133,2019-01-17 03:10:16,BATT.CSV
,3.8109,2019-01-17 03:15:16,BATT.CSV
,3.8082,2019-01-17 03:25:16,BATT.CSV
,3.8151,2019-01-17 03:25:16,BATT.CSV
,3.8194,2019-01-17 03:30:16,BATT.CSV
,3.8032,2019-01-17 03:35:16,BATT.CSV
,3.811,2019-01-17 03:40:17,BATT.CSV
,3.8075,2019-01-17 03:45:17,BATT.CSV
,3.806,2019-01-17 03:55:17,BATT.CSV
,3.8172,2019-01-17 03:55:17,BATT.CSV
,3.8022,2019-01-17 04:00:17,BATT.CSV
,3.7871,2019-01-17 04:05:17,BATT.CSV
,3.8077,2019-01-17 04:10:18,BATT.CSV
,3.8047,2019-01-17 04:15:18,BATT.CSV
,3.8024,2019-01-17 04:25:18,BATT.CSV
,3.8108,2019-01-17 04:25:18,BATT.CSV
,3.8065,2019-01-17 04:30:18,BATT.CSV
,3.8065,2019-01-17 04:35:18,BATT.CSV
,3.8047,2019-01-17 04:40:19,BATT.CSV
,3.8011,2019-01-17 04:45:19,BATT.CSV
,3.7987,2019-01-17 04:55:19,BATT.CSV
,3.7892,2019-01-17 04:55:19,BATT.CSV
,3.7892,2019-01-17 05:00:19,BATT.CSV
,3.7968,2019-01-17 05:05:19,BATT.CSV
,3.8003,2019-01-17 05:10:20,BATT.CSV
,3.7971,2019-01-17 05:15:20,BATT.CSV
,3.7948,2019-01-17 05:25:20,BATT.CSV
,3.7957,2019-01-17 05:25:20,BATT.CSV
,3.8022,2019-01-17 05:30:20,BATT.CSV
,3.8032,2019-01-17 05:35:20,BATT.CSV
,3.7968,2019-01-17 05:40:21,BATT.CSV
,3.7927,2019-01-17 05:45:21,BATT.CSV
,3.7899,2019-01-17 05:55:21,BATT.CSV
,3.7871,2019-01-17 05:55:21,BATT.CSV
,3.7978,2019-01-17 06:00:21,BATT.CSV
,3.7742,2019-01-17 06:05:21,BATT.CSV
,3.7936,2019-01-17 06:10:22,BATT.CSV
,3.7889,2019-01-17 06:15:22,BATT.CSV
,3.7857,2019-01-17 06:25:22,BATT.CSV
,3.7742,2019-01-17 06:25:22,BATT.CSV
,3.7699,2019-01-17 06:30:22,BATT.CSV
,3.7903,2019-01-17 06:35:22,BATT.CSV
,3.7888,2019-01-17 06:40:23,BATT.CSV
,3.7843,2019-01-17 06:45:23,BATT.CSV
,3.7824,2019-01-17 06:55:23,BATT.CSV
,3.7763,2019-01-17 06:55:23,BATT.CSV
,3.7914,2019-01-17 07:00:23,BATT.CSV
,3.7903,2019-01-17 07:05:23,BATT.CSV
,3.785,2019-01-17 07:10:24,BATT.CSV
,3.7801,2019-01-17 07:15:24,BATT.CSV
,3.7779,2019-01-17 07:25:24,BATT.CSV
,3.7613,2019-01-17 07:25:24,BATT.CSV
,3.8022,2019-01-17 07:30:24,BATT.CSV
,3.7774,2019-01-17 07:35:24,BATT.CSV
,3.78,2019-01-17 07:41:25,BATT.CSV
,3.8043,2019-01-17 07:46:25,BATT.CSV
,3.771,2019-01-17 07:51:25,BATT.CSV
,3.7914,2019-01-17 07:56:25,BATT.CSV
,3.8043,2019-01-17 08:01:25,BATT.CSV
,3.7839,2019-01-17 08:06:25,BATT.CSV
,3.7763,2019-01-17 08:11:25,BATT.CSV
,3.7806,2019-01-17 08:16:25,BATT.CSV
,3.7828,2019-01-17 08:21:25,BATT.CSV
,3.7484,2019-01-17 08:26:25,BATT.CSV
,3.7935,2019-01-17 08:31:25,BATT.CSV
,3.7645,2019-01-17 08:36:25,BATT.CSV
