2019-1-16 20:50:03, sleep, 3.8581
2019-1-16 21:05:04, wake, 3.86
2019-1-16 21:20:04, sleep, 3.8258
2019-1-16 21:35:05, wake, 3.83
2019-1-16 21:50:05, sleep, 3.8581
2019-1-16 22:05:06, wake, 3.86
2019-1-16 22:20:06, sleep, 3.8258
2019-1-16 22:35:07, wake, 3.83
2019-1-16 22:50:07, sleep, 3.8452
2019-1-16 23:05:08, wake, 3.85
2019-1-16 23:20:08, sleep, 3.8516
2019-1-16 23:35:09, wake, 3.85
2019-1-16 23:50:09, sleep, 3.8323
2019-1-17 0:05:10, wake, 3.83
2019-1-17 0:20:10, sleep, 3.8194
2019-1-17 0:35:11, wake, 3.82
2019-1-17 0:50:11, sleep, 3.8065
2019-1-17 1:05:12, wake, 3.81
2019-1-17 1:20:12, sleep, 3.8194
2019-1-17 1:35:13, wake, 3.82
2019-1-17 1:50:13, sleep, 3.8323
2019-1-17 2:05:14, wake, 3.83
2019-1-17 2:20:14, sleep, 3.8129
2019-1-17 2:35:15, wake, 3.81
2019-1-17 2:50:15, sleep, 3.8323
2019-1-17 3:05:16, wake, 3.83
2019-1-17 3:20:16, sleep, 3.8000
2019-1-17 3:35:17, wake, 3.80
2019-1-17 3:50:17, sleep, 3.8452
2019-1-17 4:05:18, wake, 3.85
2019-1-17 4:20:18, sleep, 3.8065
2019-1-17 4:35:19, wake, 3.81
2019-1-17 4:50:19, sleep, 3.8000
2019-1-17 5:05:20, wake, 3.80
2019-1-17 5:20:20, sleep, 3.8129
2019-1-17 5:35:21, wake, 3.81
2019-1-17 5:50:21, sleep, 3.8000
2019-1-17 6:05:22, wake, 3.80
2019-1-17 6:20:22, sleep, 3.8065
2019-1-17 6:35:23, wake, 3.81
2019-1-17 6:50:23, sleep, 3.7419
2019-1-17 7:05:24, wake, 3.74
2019-1-17 7:20:24, sleep, 3.7806
2019-1-17 7:35:25, wake, 3.78
2019-1-17 7:36:24, sleep, 3.6968
2019-1-19 11:30:51, boot, 3.6710
2019-1-19 11:30:51, sleep, 3.6839
2019-1-19 11:35:53, wake, 3.93
2019-1-19 11:50:51, sleep, 3.9677
2019-1-19 12:05:52, wake, 3.97
2019-1-19 12:20:52, sleep, 4.0258
2019-1-19 12:35:53, wake, 4.03
2019-1-19 12:50:53, sleep, 4.1097
2019-1-19 13:05:54, wake, 4.11
2019-1-19 13:20:54, sleep, 4.1677
2019-1-19 13:35:55, wake, 4.17
2019-1-19 13:50:55, sleep, 4.2129
2019-1-19 14:05:56, wake, 4.21
2019-1-19 14:20:56, sleep, 4.2065
2019-1-19 14:35:57, wake, 4.21
2019-1-19 14:50:57, sleep, 4.2000
2019-1-19 15:05:58, wake, 4.20
2019-1-19 15:20:58, sleep, 4.2129
2019-1-19 15:35:59, wake, 4.21
2019-1-19 15:50:59, sleep, 4.2065
2019-1-19 16:06:00, wake, 4.21
2019-1-19 16:21:00, sleep, 4.1935
2019-1-19 16:36:01, wake, 4.19
2019-1-19 16:51:01, sleep, 4.1871
2019-1-19 17:06:02, wake, 4.19
2019-1-19 17:21:02, sleep, 4.2000
2019-1-19 17:36:03, wake, 4.20
2019-1-19 17:51:03, sleep, 4.1742
2019-1-19 18:06:04, wake, 4.17
2019-1-19 18:21:04, sleep, 4.1548
2019-1-19 18:36:05, wake, 4.15
2019-1-19 18:51:05, sleep, 4.1613
2019-1-19 19:06:06, wake, 4.16
2019-1-19 19:21:06, sleep, 4.1419
2019-1-19 19:36:07, wake, 4.14
2019-1-19 19:51:07, sleep, 4.1226
2019-1-19 20:06:08, wake, 4.12
2019-1-19 20:21:08, sleep, 4.0839
2019-1-19 20:36:09, wake, 4.08
2019-1-19 20:51:09, sleep, 4.0903
2019-1-19 21:06:10, wake, 4.09
2019-1-19 21:21:10, sleep, 4.1097
2019-1-19 21:36:11, wake, 4.11
2019-1-19 21:51:11, sleep, 4.1032
2019-1-19 22:06:12, wake, 4.10
2019-1-19 22:21:12, sleep, 4.0774
2019-1-19 22:36:13, wake, 4.08
2019-1-19 22:51:13, sleep, 4.0774
2019-1-19 23:06:14, wake, 4.08
2019-1-19 23:21:14, sleep, 4.0903
2019-1-19 23:36:15, wake, 4.09
2019-1-19 23:51:15, sleep, 3.9806
2019-1-20 0:06:16, wake, 3.98
2019-1-20 0:21:16, sleep, 4.0129
2019-1-20 0:36:17, wake, 4.01
2019-1-20 0:51:17, sleep, 4.0645
2019-1-20 1:06:18, wake, 4.06
2019-1-20 1:21:18, sleep, 4.0000
2019-1-20 1:36:19, wake, 4.00
2019-1-20 1:51:19, sleep, 4.0065
2019-1-20 2:06:20, wake, 4.01
2019-1-20 2:21:20, sleep, 4.0258
2019-1-20 2:36:21, wake, 4.03
2019-1-20 2:51:21, sleep, 4.0129
2019-1-20 3:06:22, wake, 4.01
2019-1-20 3:21:22, sleep, 3.9935
2019-1-20 3:36:23, wake, 3.99
2019-1-20 3:51:23, sleep, 4.0258
2019-1-20 4:06:24, wake, 4.03
2019-1-20 4:21:24, sleep, 3.9355
2019-1-20 4:36:25, wake, 3.94
2019-1-20 4:51:25, sleep, 4.0000
2019-1-20 5:06:26, wake, 4.00
2019-1-20 5:21:26, sleep, 3.9935
2019-1-20 5:36:27, wake, 3.99
2019-1-20 5:51:27, sleep, 3.9548
2019-1-20 6:06:28, wake, 3.95
2019-1-20 6:21:28, sleep, 3.9290
2019-1-20 6:36:29, wake, 3.93
2019-1-20 6:51:29, sleep, 3.9935
2019-1-20 7:06:30, wake, 3.99
2019-1-20 7:21:30, sleep, 3.9290
2019-1-20 7:36:31, wake, 3.93
2019-1-20 7:51:31, sleep, 3.9935
2019-1-20 8:06:32, wake, 3.99
2019-1-20 8:21:32, sleep, 3.9871
2019-1-20 8:36:33, wake, 3.99
2019-1-20 8:51:33, sleep, 3.9677
2019-1-20 9:06:34, wake, 3.97
2019-1-20 9:21:34, sleep, 3.9290
2019-1-20 9:36:35, wake, 3.93
2019-1-20 9:51:35, sleep, 3.9226
2019-1-20 10:06:36, wake, 3.92
2019-1-20 10:21:36, sleep, 3.9871
2019-1-20 10:36:37, wake, 3.99
2019-1-20 10:51:37, sleep, 3.9290
2019-1-20 11:06:38, wake, 3.93
2019-1-20 11:21:38, sleep, 3.9613
2019-1-20 11:36:39, wake, 3.96
2019-1-20 11:51:39, sleep, 3.9097
2019-1-20 12:06:40, wake, 3.91
2019-1-20 12:21:40, sleep, 3.9161
2019-1-20 12:36:41, wake, 3.92
2019-1-20 12:51:41, sleep, 3.9355
2019-1-20 13:06:42, wake, 3.94
2019-1-20 13:21:42, sleep, 3.9226
2019-1-20 13:36:43, wake, 3.92
2019-1-20 13:51:43, sleep, 3.9484
2019-1-20 14:06:44, wake, 3.95
2019-1-20 14:21:44, sleep, 3.8839
2019-1-20 14:36:45, wake, 3.88
2019-1-20 14:51:45, sleep, 3.8774
2019-1-20 15:06:46, wake, 3.88
2019-1-20 15:21:46, sleep, 3.9548
2019-1-20 15:36:47, wake, 3.95
2019-1-20 15:51:47, sleep, 3.9355
2019-1-20 16:06:48, wake, 3.94
2019-1-20 16:21:48, sleep, 3.9226
2019-1-20 16:36:49, wake, 3.92
2019-1-20 16:51:49, sleep, 3.9097
2019-1-20 17:06:50, wake, 3.91
2019-1-20 17:21:50, sleep, 3.9097
2019-1-20 17:36:51, wake, 3.91
2019-1-20 17:51:51, sleep, 3.9161
2019-1-20 18:06:52, wake, 3.92
2019-1-20 18:21:52, sleep, 3.8710
2019-1-20 18:36:53, wake, 3.87
2019-1-20 18:51:53, sleep, 3.8581
2019-1-20 19:06:54, wake, 3.86
2019-1-20 19:21:54, sleep, 3.8903
2019-1-20 19:36:55, wake, 3.89
2019-1-20 19:51:55, sleep, 3.8710
2019-1-20 20:06:56, wake, 3.87
2019-1-20 20:21:56, sleep, 3.8710
2019-1-20 20:36:57, wake, 3.87
2019-1-20 20:51:57, sleep, 3.8645
2019-1-20 21:06:58, wake, 3.86
2019-1-20 21:21:58, sleep, 3.8645
2019-1-20 21:36:59, wake, 3.86
2019-1-20 21:51:59, sleep, 3.8645
2019-1-20 22:07:00, wake, 3.86
2019-1-20 22:22:00, sleep, 3.8323
2019-1-20 22:37:01, wake, 3.83
2019-1-20 22:52:01, sleep, 3.8516
2019-1-20 23:07:02, wake, 3.85
2019-1-20 23:22:02, sleep, 3.8516
2019-1-20 23:37:03, wake, 3.85
2019-1-20 23:52:03, sleep, 3.8194
2019-1-21 0:07:04, wake, 3.82
2019-1-21 0:22:04, sleep, 3.8581
2019-1-21 0:37:05, wake, 3.86
2019-1-21 0:52:05, sleep, 3.8645
2019-1-21 1:07:06, wake, 3.86
2019-1-21 1:22:06, sleep, 3.8323
2019-1-21 1:37:07, wake, 3.83
2019-1-21 1:52:07, sleep, 3.8387
2019-1-21 2:07:08, wake, 3.84
2019-1-21 2:22:08, sleep, 3.8387
2019-1-21 2:37:09, wake, 3.84
2019-1-21 2:52:09, sleep, 3.8387
2019-1-21 3:07:10, wake, 3.84
2019-1-21 3:22:10, sleep, 3.8387
2019-1-21 3:37:11, wake, 3.84
2019-1-21 3:52:11, sleep, 3.8387
2019-1-21 4:07:12, wake, 3.84
2019-1-21 4:22:12, sleep, 3.7806
2019-1-21 4:37:13, wake, 3.78
2019-1-21 4:52:13, sleep, 3.8323
2019-1-21 5:07:14, wake, 3.83
2019-1-21 5:22:14, sleep, 3.8387
2019-1-21 5:37:15, wake, 3.84
2019-1-21 5:52:15, sleep, 3.8258
2019-1-21 6:07:16, wake, 3.83
2019-1-21 6:22:16, sleep, 3.8194
2019-1-21 6:37:17, wake, 3.82
2019-1-21 6:52:17, sleep, 3.8129
2019-1-21 7:07:19, wake, 3.81
2019-1-21 7:22:19, sleep, 3.8129
2019-1-21 7:37:21, wake, 3.81
2019-1-21 7:52:21, sleep, 3.8000
2019-1-21 8:07:22, wake, 3.80
2019-1-21 8:22:22, sleep, 3.7677
2019-1-21 8:37:23, wake, 3.77
2019-1-21 8:38:18, sleep, 3.6968
2019-1-22 13:28:19, wake, 3.90
2019-1-22 13:40:21, sleep, 3.8710
2019-1-22 13:55:22, wake, 3.87
2019-1-22 14:10:22, sleep, 3.9419
2019-1-22 14:25:23, wake, 3.94
2019-1-22 14:40:23, sleep, 4.0323
2019-1-22 14:55:24, wake, 4.03
2019-1-22 15:10:24, sleep, 4.0774
2019-1-22 15:25:25, wake, 4.08
2019-1-22 15:40:25, sleep, 4.1290
2019-1-22 15:55:26, wake, 4.13
2019-1-22 16:10:26, sleep, 4.2000
2019-1-22 16:25:27, wake, 4.20
2019-1-22 16:40:27, sleep, 4.0065
2019-1-22 16:55:28, wake, 4.01
2019-1-22 17:10:28, sleep, 4.0581
2019-1-22 17:25:29, wake, 4.06
2019-1-22 17:40:29, sleep, 4.0452
2019-1-22 17:55:30, wake, 4.05
2019-1-22 18:10:30, sleep, 3.9871
2019-1-22 18:25:31, wake, 3.99
2019-1-22 18:40:31, sleep, 4.0323
2019-1-22 18:55:32, wake, 4.03
2019-1-22 19:10:32, sleep, 4.0258
2019-1-22 19:25:33, wake, 4.03
2019-1-22 19:40:33, sleep, 4.0387
2019-1-22 19:55:34, wake, 4.04
2019-1-22 20:10:34, sleep, 4.0323
2019-1-22 20:25:35, wake, 4.03
2019-1-22 20:40:35, sleep, 3.9290
2019-1-22 20:55:36, wake, 3.93
2019-1-22 21:10:36, sleep, 3.9871
2019-1-22 21:25:37, wake, 3.99
2019-1-22 21:40:37, sleep, 3.9484
2019-1-22 21:55:38, wake, 3.95
2019-1-22 22:10:38, sleep, 3.9742
2019-1-22 22:25:39, wake, 3.97
2019-1-22 22:40:39, sleep, 3.9871
2019-1-22 22:55:40, wake, 3.99
2019-1-22 23:10:40, sleep, 4.0129
2019-1-22 23:25:41, wake, 4.01
2019-1-22 23:40:41, sleep, 4.0000
2019-1-22 23:55:42, wake, 4.00
2019-1-23 0:10:42, sleep, 3.9419
2019-1-23 0:25:43, wake, 3.94
2019-1-23 0:40:43, sleep, 3.9548
2019-1-23 0:55:44, wake, 3.95
2019-1-23 1:10:44, sleep, 3.9548
2019-1-23 1:25:45, wake, 3.95
2019-1-23 1:40:45, sleep, 3.9032
2019-1-23 1:55:46, wake, 3.90
2019-1-23 2:10:46, sleep, 3.9484
2019-1-23 2:25:47, wake, 3.95
2019-1-23 2:40:47, sleep, 3.9484
2019-1-23 2:55:48, wake, 3.95
2019-1-23 3:10:48, sleep, 3.9419
2019-1-23 3:25:49, wake, 3.94
2019-1-23 3:40:49, sleep, 3.9419
2019-1-23 3:55:50, wake, 3.94
2019-1-23 4:10:50, sleep, 3.9484
2019-1-23 4:25:51, wake, 3.95
2019-1-23 4:40:51, sleep, 3.9548
2019-1-23 4:55:52, wake, 3.95
2019-1-23 5:10:52, sleep, 3.9226
2019-1-23 5:25:53, wake, 3.92
2019-1-23 5:40:53, sleep, 3.8516
2019-1-23 5:55:54, wake, 3.85
2019-1-23 6:10:54, sleep, 3.8968
2019-1-23 6:25:55, wake, 3.90
2019-1-23 6:40:55, sleep, 3.8903
2019-1-23 6:55:56, wake, 3.89
2019-1-23 7:10:56, sleep, 3.8710
2019-1-23 7:25:57, wake, 3.87
2019-1-23 7:40:57, sleep, 3.9097
2019-1-23 7:55:58, wake, 3.91
2019-1-23 8:10:58, sleep, 3.8839
2019-1-23 8:25:59, wake, 3.88
2019-1-23 8:40:59, sleep, 3.8968
2019-1-23 8:56:00, wake, 3.90
2019-1-23 9:11:00, sleep, 3.9032
2019-1-23 9:26:01, wake, 3.90
2019-1-23 9:41:01, sleep, 3.8710
2019-1-23 9:56:02, wake, 3.87
2019-1-23 10:11:02, sleep, 3.8581
2019-1-23 10:26:03, wake, 3.86
2019-1-23 10:41:03, sleep, 3.9226
2019-1-23 10:56:04, wake, 3.92
2019-1-23 11:11:04, sleep, 3.8710
2019-1-23 11:26:05, wake, 3.87
2019-1-23 11:41:05, sleep, 3.8774
2019-1-23 11:56:06, wake, 3.88
2019-1-23 12:11:06, sleep, 3.9161
2019-1-23 12:26:07, wake, 3.92
2019-1-23 12:41:07, sleep, 3.8968
2019-1-23 12:56:08, wake, 3.90
2019-1-23 13:11:08, sleep, 3.9548
2019-1-23 13:26:09, wake, 3.95
2019-1-23 13:41:09, sleep, 3.9355
2019-1-23 13:56:10, wake, 3.94
2019-1-23 14:11:10, sleep, 3.9677
2019-1-23 14:26:11, wake, 3.97
2019-1-23 14:41:11, sleep, 3.9097
2019-1-23 14:56:12, wake, 3.91
2019-1-23 15:11:12, sleep, 3.9290
2019-1-23 15:26:13, wake, 3.93
2019-1-23 15:41:13, sleep, 3.9097
2019-1-23 15:56:14, wake, 3.91
